trace_file,game_number,child_id,generation,parent_id,parent_rank,sampled_op,arm,prompt_sha256,prompt_chars,llm_parse_failed,proposed_word,proposed_words,proposed_word_invalid,realized_rank,predicted_closeness,predicted_closeness_clamped,predicted_bucket,self_report_parse_failed,basis_words_count,reason_chars
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,9ceaa7ffd157471892599b059c51800e,2,420fadd3cc6a4d168ff626bf3dfa21eb,198,l_mutation,filler,7fb63d1b09404934760c8b6e68560874a6196e10787d1c4e45ef86abc1a04c9e,4049,False,nature,nature;landscapes;terrain,False,3676,0.3,False,top500,False,1,162
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,9ceaa7ffd157471892599b059c51800e,2,420fadd3cc6a4d168ff626bf3dfa21eb,198,l_mutation,absent,f75b328961918f5eeadebb2ca9e5b62051cb80026bd1d591cafc191a20eecacf,3821,False,light,light;illumination;glow,False,1695,0.4,False,top500,False,1,220
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,d5f754e487c34aeebff881a732f04459,3,01ad9dd30b8a41f6b4fc8773798f71f8,32,l_mutation,genuine,92b8ab65f2cd016736a3153e9d8b0dab140187bd4147b39043e50933418b68b6,4401,False,chemical,chemical;element;oxide,False,44298,0.3,False,top500,False,1,189
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,d5f754e487c34aeebff881a732f04459,3,01ad9dd30b8a41f6b4fc8773798f71f8,32,l_mutation,wrong,fb7fb30c6d65710b31f73462b41d8330b3728c2c34e2f450c5d92483e2d3b777,4329,False,mountain,mountain;valley;plain,False,2954,0.3,False,top500,False,1,203
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,d5f754e487c34aeebff881a732f04459,3,01ad9dd30b8a41f6b4fc8773798f71f8,32,l_mutation,filler,0fe032d12627f82ee2e475d8fe5583ba29863d1b594c77259a6d57068283ece2,4373,False,sodium,sodium;oxygen;carbon,False,55563,0.2,False,top500,False,1,189
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,d5f754e487c34aeebff881a732f04459,3,01ad9dd30b8a41f6b4fc8773798f71f8,32,l_mutation,absent,d54dd53712498087635f275c2f93ac25bce89e59b07a2835d7913eaa1d8b097d,4108,False,element,element;atom;molecule,False,3798,0.3,False,top500,False,1,154
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,69b3d4a6adc943a298701e1d2c7f79ab,3,f3b281fe2902415bb0726356f5cf9ac9,54,s_mutation,genuine,9df3bfe40b8a8e07ca7d2da1eeb8797ad24e8a4673aecc6acbbf30a78fac0c71,4179,False,shell,shell;cover;layer,False,1253,0.3,False,top500,False,1,135
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,69b3d4a6adc943a298701e1d2c7f79ab,3,f3b281fe2902415bb0726356f5cf9ac9,54,s_mutation,wrong,6e807472a0d63c5bc93f05ac2e74f08d926302a3545e6177237d758bfb6d491f,4160,False,cover,cover;shell;nut,False,8820,0.6,False,top500,False,1,152
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,69b3d4a6adc943a298701e1d2c7f79ab,3,f3b281fe2902415bb0726356f5cf9ac9,54,s_mutation,filler,a4add7245b291e14ab1ec1d70e6bd342028dab0258244bb4f4a76cf7fa5abc38,4187,False,shell,shell;casing;grit,False,1253,0.2,False,beyond,False,1,158
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,69b3d4a6adc943a298701e1d2c7f79ab,3,f3b281fe2902415bb0726356f5cf9ac9,54,s_mutation,absent,98a8a4cbea5157a311797a78e0e6b24b967de8bd6451345820a00e48f1c67862,3922,False,shell,shell;hull;sheath,False,1253,0.7,False,top500,False,1,112
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,2a46aab57bdc497184db1261cc901399,3,f70b7038b82a4045bc82d91cbe9fae4c,117,ml_mutation,genuine,00c966406060144be7507de25de1bb5e10a0d3ae07845dd94ea47c7f722ac7c4,4230,False,symmetry,symmetry;concave;convex,False,3159,0.4,False,top500,False,1,161
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,2a46aab57bdc497184db1261cc901399,3,f70b7038b82a4045bc82d91cbe9fae4c,117,ml_mutation,wrong,58808e8b70e7c21cbe4e227386663ce4ea1b2067ce5f6a6f3c9c0912d644edaa,4238,False,symmetry,symmetry;axis;ratio,False,3159,0.6,False,top500,False,1,147
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,2a46aab57bdc497184db1261cc901399,3,f70b7038b82a4045bc82d91cbe9fae4c,117,ml_mutation,filler,4d991c22f221cdf85e3a8cb997a3e7002bac6c568e80538a03bd6051fdcc673d,4231,False,symmetry,symmetry;balance;proportion,False,3159,0.5,False,top500,False,1,185
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,2a46aab57bdc497184db1261cc901399,3,f70b7038b82a4045bc82d91cbe9fae4c,117,ml_mutation,absent,0561a340eab6764832ebf60355d5300bb56f902c8c7d0b87908f159ffa2af07f,4003,False,symmetry,symmetry;convex;concave,False,3159,0.3,False,top500,False,1,157
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,3c852a0cf1104bd6bb2729063d5974f4,4,01ad9dd30b8a41f6b4fc8773798f71f8,32,s_mutation,genuine,3ee35d10326c3aa1b2a1d57c1d036e72a1b8a18fb4120e2b582299f63862efdd,4618,False,silica,silica;feldspar;grain,False,2783,0.5,False,top500,False,1,130
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,3c852a0cf1104bd6bb2729063d5974f4,4,01ad9dd30b8a41f6b4fc8773798f71f8,32,s_mutation,wrong,74611d270d75d4ee7fb6354f479fcff21a238e5cf9ac8874ec1cdf9be36eb145,4540,False,sand,sand;grain;silica,False,2738,0.6,False,top500,False,1,177
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,3c852a0cf1104bd6bb2729063d5974f4,4,01ad9dd30b8a41f6b4fc8773798f71f8,32,s_mutation,filler,2df0b54f95701bd902784b26dd3b6ffae1484b39ca0de2c551fd64c838e2cf6e,4590,False,chert,chert;silica;gemstone,False,829,0.7,False,top100,False,1,132
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,3c852a0cf1104bd6bb2729063d5974f4,4,01ad9dd30b8a41f6b4fc8773798f71f8,32,s_mutation,absent,21ac80227a141c2142b2b803e7dd6474de46654690e633d95601cf61aef535a1,4325,False,silica,silica;feldspar;calcite,False,2783,0.6,False,top500,False,1,120
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,a1b08121d7724c3fad74b17eeeadc44d,4,d5f754e487c34aeebff881a732f04459,42,l_mutation,genuine,89aa4ae1130292a2f934ff6e7f0089d8f67147706d60425f37d50f1b357a8987,4868,False,surface,surface;feature;structure,False,19454,0.3,False,top500,False,1,147
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,a1b08121d7724c3fad74b17eeeadc44d,4,d5f754e487c34aeebff881a732f04459,42,l_mutation,wrong,058b3d708d3b4ea6b12b336a04cdd26187686630ad0430cf2cb4cbbfae18c3cc,4852,False,formation,formation;pattern;texture,False,4295,0.25,False,top500,False,1,177
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,a1b08121d7724c3fad74b17eeeadc44d,4,d5f754e487c34aeebff881a732f04459,42,l_mutation,filler,efb5ec33d2dd6fff2ff119a89dd9ab4dd4640689d488b9c6f38bc22103132faf,4884,False,feature,feature;terrain;landform,False,1587,0.4,False,top500,False,2,144
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,a1b08121d7724c3fad74b17eeeadc44d,4,d5f754e487c34aeebff881a732f04459,42,l_mutation,absent,fa5ec8f1525215ba04850ec8f309ca240e59f60a1e41bc2cac28a7af7cf4fcbf,4619,False,framework,framework;skeleton;support,False,19539,0.3,False,beyond,False,1,175
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,ee31131af83c4cd29d2fd520dcce14fd,4,f3b281fe2902415bb0726356f5cf9ac9,54,ml_mutation,genuine,8f12850e4604082386da3bb5c43cd5f74bf83472bd56c1340d4eea9ee0bba431,4741,False,texture,texture;form;shape,False,1036,0.2,False,beyond,False,1,157
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,ee31131af83c4cd29d2fd520dcce14fd,4,f3b281fe2902415bb0726356f5cf9ac9,54,ml_mutation,wrong,33c1bea361126f510dfeb12275eb5e8c3d962f4f189e32f327c73f90c0ce5f34,4722,False,anatomy,anatomy;morphology;taxonomy,False,72624,0.3,False,beyond,False,1,170
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,ee31131af83c4cd29d2fd520dcce14fd,4,f3b281fe2902415bb0726356f5cf9ac9,54,ml_mutation,filler,244ffc76af1d05af7e2f4ddc1dc08d1069dc7ea2cf65cdeda30303b829724283,4749,False,wood,wood;resin;sap,False,2372,0.5,False,top500,False,1,185
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,ee31131af83c4cd29d2fd520dcce14fd,4,f3b281fe2902415bb0726356f5cf9ac9,54,ml_mutation,absent,d0e4f7f5f91c6d8961c860ea2aac03ce7245e707b54c7b56fec157c009e9b3f9,4484,False,pod,pod;hull;pollen,False,4391,0.6,False,top500,False,1,129
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,3ac6d360f0ca4086a57bc4772d6bac38,5,3c852a0cf1104bd6bb2729063d5974f4,23,s_mutation,genuine,9ff3c312ea665b1bcadae65e20f5446a22f4e79b171c6d29cd90f7fba197bdde,5070,False,chalcedony,chalcedony;agate;jasper,False,10,0.5,False,top500,False,1,143
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,3ac6d360f0ca4086a57bc4772d6bac38,5,3c852a0cf1104bd6bb2729063d5974f4,23,s_mutation,wrong,0b9a7b960b14c8f341ed17a826115aa639b630abc61a3dbafc3df7a215c3d2a4,4997,False,agate,agate;chalcedony;jasper,False,16,0.3,False,top500,False,1,92
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,3ac6d360f0ca4086a57bc4772d6bac38,5,3c852a0cf1104bd6bb2729063d5974f4,23,s_mutation,filler,35f4d1191a335b9453a4ca608021b22b27cf17d724b920f61639aa2656583147,5038,False,agate,agate;chalcedony;quartz,False,16,0.7,False,top500,False,1,143
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,3ac6d360f0ca4086a57bc4772d6bac38,5,3c852a0cf1104bd6bb2729063d5974f4,23,s_mutation,absent,f20d305c0abb12687922fd9d3e6f821c752f849c41165137668ac0851d370042,4773,False,agate,agate;chalcedony;jasper,False,16,0.3,False,top500,False,1,84
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,0e7d9f26ff66490d8eb3aadb9e5e475b,5,01ad9dd30b8a41f6b4fc8773798f71f8,32,s_mutation,genuine,9bd5314535bd6299e9795c31720eccc6e4fa662ae5e9e25a81bcd8fda98931ed,5153,False,silica,silica;flint;crystalline,False,2783,0.7,False,top500,False,1,181
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,0e7d9f26ff66490d8eb3aadb9e5e475b,5,01ad9dd30b8a41f6b4fc8773798f71f8,32,s_mutation,wrong,7d6df8e2192839f36666f9c8ad70eff004506cbef58693133eb7f94e6659c91e,5097,False,fluorite,fluorite;calcite;talc,False,44,0.6,False,top500,False,1,129
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,0e7d9f26ff66490d8eb3aadb9e5e475b,5,01ad9dd30b8a41f6b4fc8773798f71f8,32,s_mutation,filler,ea5f74c82e45117f54cedad489d17751d3b762a75c1fc2bd313ff21890b0f2eb,5125,False,silicate,silicate;sediment;gravel,False,7953,0.7,False,top500,False,1,88
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,0e7d9f26ff66490d8eb3aadb9e5e475b,5,01ad9dd30b8a41f6b4fc8773798f71f8,32,s_mutation,absent,ba0e401ee34e935ddc29b40614af7872bfa7e4b34050b4385fe5419ccb8cd462,4860,False,calcite,calcite;talc;fluorite,False,130,0.5,False,top500,False,1,102
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,05544942f8ed4204bb989438c7c91f8c,5,d5f754e487c34aeebff881a732f04459,42,ml_mutation,genuine,d195bde43712abc39e67e38f19285597dc236a463ec3f9cf5e3bf17fc32cb366,5162,False,structure,structure;formation;arrangement,False,31676,0.3,False,top500,False,1,135
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,05544942f8ed4204bb989438c7c91f8c,5,d5f754e487c34aeebff881a732f04459,42,ml_mutation,wrong,a29814da02d14fee1015b173eddaae28db2eea43289ba974255cfbb2e4070b8e,5153,False,lattice,lattice;texture;shape,False,3350,0.6,False,top500,False,1,159
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,05544942f8ed4204bb989438c7c91f8c,5,d5f754e487c34aeebff881a732f04459,42,ml_mutation,filler,67f91432429f5ef22127f006495a78c6c2792d00c01836734ebe3b6b030509c1,5178,False,hardness,hardness;luster;density,False,841,0.3,False,top500,False,1,176
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,05544942f8ed4204bb989438c7c91f8c,5,d5f754e487c34aeebff881a732f04459,42,ml_mutation,absent,b4138df46718799295af8a78f6ceb72a2ae8fe203922e9a5a636456a5bbb0da8,4913,False,hardness,hardness;density;viscosity,False,841,0.4,False,top500,False,1,190
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,73bc3fd7c5f745f2ada58d35a826e69c,5,f3b281fe2902415bb0726356f5cf9ac9,54,ml_mutation,genuine,8254aae2153da2e6bba53fc815b09fa31eb770d2fe7c46808f30c6092114ec9d,5231,False,oil,oil;resin;latex,False,3069,0.3,False,top500,False,1,124
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,73bc3fd7c5f745f2ada58d35a826e69c,5,f3b281fe2902415bb0726356f5cf9ac9,54,ml_mutation,wrong,dfb28e424c4c13d5904f37121fc026c47328471dfe61fb96901b8ac7773f3b12,5189,False,structure,structure;organ;function,False,31676,0.3,False,top500,False,1,113
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,73bc3fd7c5f745f2ada58d35a826e69c,5,f3b281fe2902415bb0726356f5cf9ac9,54,ml_mutation,filler,f50a5f136ee248fe1e0c204d20efe937380f3b4303f00c51315134d543b0b849,5239,False,genus,genus;species;order,False,26618,0.2,False,beyond,False,1,189
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,73bc3fd7c5f745f2ada58d35a826e69c,5,f3b281fe2902415bb0726356f5cf9ac9,54,ml_mutation,absent,0424a85c0886fd4db1f4ba716c7fb1caa98551f21f7f34a55b6682e5c9052c9f,4974,False,stamen,stamen;pollen;filament,False,1285,0.6,False,top500,False,1,172
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,bb07dc1da6d54adf8372f8c57b20b3e4,6,0e7d9f26ff66490d8eb3aadb9e5e475b,5,m_mutation,genuine,6b846feeb5d508dc036718f666456198a2b5415feae45433ffa41bd849e6646b,5468,False,hardness,hardness;transparency;durability,False,841,0.7,False,top100,False,1,104
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,bb07dc1da6d54adf8372f8c57b20b3e4,6,0e7d9f26ff66490d8eb3aadb9e5e475b,5,m_mutation,wrong,2d6cf5a7356b4c70254a8f7fbb3cd46a586c9d4fd62080b3a9f052a22d4b08ef,5485,False,hardness,hardness;resistance;scratch,False,841,0.4,False,top500,False,1,128
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,bb07dc1da6d54adf8372f8c57b20b3e4,6,0e7d9f26ff66490d8eb3aadb9e5e475b,5,m_mutation,filler,aca23de20ec3148c633f033c52503fe1eab58d709d6910090afdf218dfdff2b5,5480,False,hardness,hardness;durability;resilience,False,841,0.65,False,top100,False,1,158
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,bb07dc1da6d54adf8372f8c57b20b3e4,6,0e7d9f26ff66490d8eb3aadb9e5e475b,5,m_mutation,absent,7cedd3278d74b7f353fabf7dd37080734497c8e990b8731ae610543d7ae4748d,5252,False,jewelry,jewelry;ornament;cut,False,55,0.4,False,top500,False,1,166
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,9f0c1b5375e34c5482a65c239b6f41fd,6,3ac6d360f0ca4086a57bc4772d6bac38,10,l_mutation,genuine,339154e3fe043bddc7767a3c81481d167122b54cb2e516dd1bfca563559fde18,5883,False,cave,cave;tunnel;mine,False,3290,0.4,False,top500,False,1,200
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,9f0c1b5375e34c5482a65c239b6f41fd,6,3ac6d360f0ca4086a57bc4772d6bac38,10,l_mutation,wrong,b96164468ab1190138271dae41bddda99cad4a7e4a0beaab7ac36e6836f51d96,5819,False,landscape,landscape;feature;terrain,False,6606,0.3,False,top500,False,1,148
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,9f0c1b5375e34c5482a65c239b6f41fd,6,3ac6d360f0ca4086a57bc4772d6bac38,10,l_mutation,filler,996a310967159243bab0d1c1882980a1e357c7aee6486d2ae043e7f6938866d1,5848,False,symbol,symbol;meaning;culture,False,2643,0.3,False,beyond,False,1,146
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,9f0c1b5375e34c5482a65c239b6f41fd,6,3ac6d360f0ca4086a57bc4772d6bac38,10,l_mutation,absent,31641e6fa839b14df2125d11b344e0ce1b61544e9ffce875a623c697b1f1eea6,5583,False,ornament,ornament;decoration;object,False,656,0.2,False,beyond,False,2,152
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,72dc6850c469462b9762f81556a7267a,6,3c852a0cf1104bd6bb2729063d5974f4,23,l_mutation,genuine,6404ec9b014e7a16d5e35ca9e3de6d18fcb0ea2e89ea8e5bf0df3a62c2d75195,5928,False,symbol,symbol;icon;relic,False,2643,0.4,False,top500,False,2,180
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,72dc6850c469462b9762f81556a7267a,6,3c852a0cf1104bd6bb2729063d5974f4,23,l_mutation,wrong,50328e47068ee29844a7cb12dd988e4ce9a511c800c3772eb42d3030479c8022,5870,False,tradition,tradition;custom;ceremony,False,12633,0.3,False,top500,False,1,180
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,72dc6850c469462b9762f81556a7267a,6,3c852a0cf1104bd6bb2729063d5974f4,23,l_mutation,filler,a994abc7934fa88d0dd25dcf34eb92f63b187bbfeb0ca140074ec8e8ea276ecf,5896,False,desert,desert;cave;volcano,False,12965,0.3,False,top500,False,3,206
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,72dc6850c469462b9762f81556a7267a,6,3c852a0cf1104bd6bb2729063d5974f4,23,l_mutation,absent,9981a6e69ca2ef040c9c453c4041187a681ea5fd4d323e100282957030d7bdb4,5631,False,lens,lens;spectrum;tint,False,4821,0.4,False,top500,False,1,140
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,65662eed8e894e3e8c97a0fc713461a9,6,01ad9dd30b8a41f6b4fc8773798f71f8,32,ml_mutation,genuine,ac822e95c929dfe7ee1407518fd810339a3f4a3397f95384e2596b92cccc3afb,5783,False,luster,luster;density;texture,False,132,0.4,False,top500,False,1,148
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,65662eed8e894e3e8c97a0fc713461a9,6,01ad9dd30b8a41f6b4fc8773798f71f8,32,ml_mutation,wrong,dba039105f2679e2f2ae94e83c9ed07e2c5c911180646c2da8f34770c3ea9e6e,5723,False,brick,brick;steel;cement,False,8084,0.7,False,top100,False,1,158
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,65662eed8e894e3e8c97a0fc713461a9,6,01ad9dd30b8a41f6b4fc8773798f71f8,32,ml_mutation,filler,6132ad8363450e07570399f940a5973574e2ac147468527772a514366f9e13ee,5755,False,hardness,hardness;luster;density,False,841,0.3,False,top500,False,1,171
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,65662eed8e894e3e8c97a0fc713461a9,6,01ad9dd30b8a41f6b4fc8773798f71f8,32,ml_mutation,absent,da0a6c847331d0fb758758d2a8ab5b0d32d245cbcbd0ba85cc745f4eb651e802,5490,False,luster,luster;transparency;sheen,False,132,0.4,False,top500,False,1,151
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,7598f8afb84b4adc856524b868ecb8a4,6,d5f754e487c34aeebff881a732f04459,42,ml_mutation,genuine,c22f3081f13572cf1f68fbc8d0c25fa249674398da0661953c47001aa2d2fd0b,5719,False,texture,texture;shape;structure,False,1036,0.6,False,top500,False,1,125
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,7598f8afb84b4adc856524b868ecb8a4,6,d5f754e487c34aeebff881a732f04459,42,ml_mutation,wrong,f23eb15089abcf28a76dbceb8644461b7167e57e0513ac1eff305bb995370294,5710,False,grain,grain;shape;form,False,2864,0.6,False,top500,False,1,102
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,7598f8afb84b4adc856524b868ecb8a4,6,d5f754e487c34aeebff881a732f04459,42,ml_mutation,filler,752588969cd6528500f6319f33ffff2e5a3ada0bfd0d33469bb261c8dce9175d,5735,False,lattice,lattice;framework;matrix,False,3350,0.4,False,top500,False,1,105
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,7598f8afb84b4adc856524b868ecb8a4,6,d5f754e487c34aeebff881a732f04459,42,ml_mutation,absent,b45fed5032365366dd80fdf5c01691bec4ca869463f43ed6fe3f7df483197520,5470,False,lattice,lattice;texture;form,False,3350,0.3,False,top500,False,1,105
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,d828b8eb2e334abcba7d59cc17d104ea,7,0e7d9f26ff66490d8eb3aadb9e5e475b,5,ml_mutation,genuine,53a0481a251dffeea273b7241170da29b900f22684411ce26a88391aa677ff82,5815,False,luster,luster;density;transparency,False,132,0.4,False,top500,False,1,158
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,d828b8eb2e334abcba7d59cc17d104ea,7,0e7d9f26ff66490d8eb3aadb9e5e475b,5,ml_mutation,wrong,03b8c53e37f328dc62e84282ea70c9aa0bccc24b7a5d2068b1a876af9e371e8d,5816,False,streak,streak;luster;fracture,False,2167,0.6,False,top100,False,1,175
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,d828b8eb2e334abcba7d59cc17d104ea,7,0e7d9f26ff66490d8eb3aadb9e5e475b,5,ml_mutation,filler,a5816ae1c2a480141919a931b496c9ee58d5ad1c010699b1362dc4f28d616105,5827,False,jewelry,jewelry;industrial;construction,False,55,0.3,False,top100,False,1,196
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,d828b8eb2e334abcba7d59cc17d104ea,7,0e7d9f26ff66490d8eb3aadb9e5e475b,5,ml_mutation,absent,cf9b488f4c06417dbfb5f104e0fe661a0d0a694ef388e34b1e1a909a5a6c33a9,5599,False,property,property;characteristic;attribute,False,9878,0.6,False,top100,False,1,190
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,0722467670014cac825efcaff18ad132,7,3ac6d360f0ca4086a57bc4772d6bac38,10,m_mutation,genuine,d53d6954bfed4c45e952f17085bb8e42f06ff7e4cd8ef99ecedc593fc5195e98,6043,False,texture,texture;pattern;structure,False,1036,0.7,False,top100,False,3,135
ea_llm_self_adaptive_api_1352_run1_20260722_182747.json,1352,0722467670014cac825efcaff18ad132,7,3ac6d360f0ca4086a57bc4772d6bac38,10,m_mutation,wrong,0de26c1de61430f32f19e423b61c2629f29104bddc7806f8f73cc3f8e59bce92,5962,False,carving,carving;ornament;tool,False,710,0.3,False,top500,False,1,241
